STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT11
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/21/2025,19.69,,,,0,,,,85,95,77,,220,210,,,30,45,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/22/2025,14.99,,,,0,,,,88,95,79,,220,220,,,25.1,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/23/2025,12.97,,,,0,,,,88,95,78,,210,210,,,19.9,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/24/2025,8.5,,,,0.04,,,,87,96,75,,320,230,,,19.9,30,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/25/2025,5.37,,,,0.42,,,,78,89,72,,280,270,,,15,23,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/26/2025,9.4,,,,0,,,,85,95,77,,240,210,,,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/27/2025,12.3,,,,0,,,,85,89,75,,240,230,,,23,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/28/2025,6.71,,,,0,,,,78,86,71,,90,100,,,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/29/2025,7.61,,,,0,,,,82,93,74,,110,200,,,19.9,25.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/30/2025,9.4,,,,0,,,,83,91,75,,280,320,,,17,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/1/2025,7.61,,,,0,,,,81,88,72,,310,330,,,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/2/2025,8.05,,,,0,,,,81,91,71,,250,280,,,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/3/2025,6.26,,,,0,,,,83,92,73,,90,100,,,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/4/2025,7.83,,,,0.1,,,,82,92,75,,220,230,,,15,19.9,1,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/5/2025,12.3,,,,0,,,,86,94,77,,210,180,,,23,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/6/2025,11.41,,,,0.58,,,,82,88,69,,240,230,,,21,28,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/7/2025,8.5,,,,0,,,,73,82,67,,350,350,,,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/8/2025,6.71,,,,0.05,,,,76,85,70,,230,240,,,23.9,34,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/9/2025,6.71,,,,0,,,,75,84,70,,30,30,,,18.1,23,1,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/10/2025,7.38,,,,0.75,,,,76,84,70,,90,80,,,17,23,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/11/2025,8.95,,,,0.54,,,,79,91,72,,320,320,,,29.1,38,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/12/2025,10.07,,,,0.01,,,,78,84,72,,240,270,,,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/13/2025,5.14,,,,0,,,,78,84,69,,310,210,,,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/14/2025,3.13,,,,0,,,,77,87,66,,240,240,,,12.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/15/2025,6.71,,,,0,,,,82,92,71,,90,180,,,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/16/2025,11.18,,,,0.22,,,,82,92,73,,260,250,,,36,53,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/17/2025,9.62,,,,0,,,,72,75,64,,40,40,,,17,19.9,1,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/18/2025,4.92,,,,0,,,,70,81,61,,80,100,,,12.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/19/2025,7.16,,,,0.17,,,,78,85,75,,260,160,,,16.1,25.1,,,1,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/20/2025,8.5,,,,0.04,,,,75,79,69,,50,70,,,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/21/2025,8.5,,,,0,,,,75,83,69,,80,80,,,15,21,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/22/2025,8.28,,,,0,,,,79,88,72,,150,130,,,15,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/23/2025,12.53,,,,0,,,,83,94,74,,200,180,,,21.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/24/2025,11.41,,,,0.31,,,,85,96,74,,290,260,,,40,65.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/25/2025,4.47,,,,3.25,,,,78,84,74,,140,110,,,12.1,21,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/26/2025,7.38,,,,0.03,,,,78,85,74,,260,260,,,16.1,19.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/27/2025,4.92,,,,0,,,,82,90,75,,170,180,,,16.1,23.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/28/2025,6.49,,,,0,,,,84,93,77,,60,50,,,29.1,38,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/29/2025,6.71,,,,0,,,,84,93,73,,250,210,,,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/30/2025,10.96,,,,0.53,,,,80,82,70,,60,60,,,23,32,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/31/2025,15.43,,,,0.08,,,,73,78,69,,50,60,,,23,31.1,1,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/1/2025,8.5,,,,0,,,,72,77,64,,80,70,,,19.9,28,,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/2/2025,6.71,,,,0,,,,71,79,62,,50,90,,,15,21.9,,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/3/2025,6.71,,,,0,,,,73,80,63,,80,70,,,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/4/2025,8.28,,,,0,,,,76,82,68,,80,80,,,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/5/2025,7.61,,,,0,,,,77,84,67,,60,100,,,15,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/6/2025,5.59,,,,0,,,,78,89,69,,100,160,,,14.1,19,1,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/7/2025,7.83,,,,0,,,,83,91,75,,220,170,,,16.1,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/8/2025,11.18,,,,0,,,,85,93,76,,200,180,,,19.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/9/2025,13.2,,,,0,,,,85,94,78,,210,200,,,23.9,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/10/2025,11.18,,,,0,,,,85,92,79,,220,190,,,21,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/11/2025,10.29,,,,0.17,,,,83,89,75,,320,340,,,23.9,36.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/12/2025,6.93,,,,0.18,,,,78,88,72,,180,190,,,23,31.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/13/2025,6.71,,,,0,,,,77,85,71,,80,80,,,14.1,19.9,,1,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/14/2025,5.59,,,,0,,,,77,84,68,,90,100,,,13,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/15/2025,6.26,,,,0,,,,80,92,72,,210,200,,,14.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/16/2025,7.61,,,,0.39,,,,85,96,75,,360,10,,,25.1,32,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/17/2025,11.86,,,,1.58,8,,,77,84,70,,,20,,,19.9,53,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/18/2025,9.4,,,,0.47,,,,78,88,73,,300,300,,,23.9,32,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/19/2025,8.05,,,,0.02,,,,76,80,72,,340,30,,,15,19.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/20/2025,11.63,,,,0,,,,74,77,70,,30,10,,,21,27.1,,,,,,,1,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/21/2025,8.28,,,,0,,,,72,78,66,,40,40,,,18.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/22/2025,4.7,,,,0,,,,74,82,66,,210,80,,,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/23/2025,10.51,,,,0,,,,76,86,66,,310,300,,,23,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/24/2025,10.51,,,,0,,0,0,69,75,60,,310,280,,,21,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/25/2025,9.17,,,1236,0,,,,65,72,56,,310,280,,,16.1,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/26/2025,7.83,,,1111,0,,,,65,75,55,,310,320,,,18.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/27/2025,,,,,,,,,67,76,57,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/28/2025,,,,,,,,,69,77,63,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/29/2025,,,,,,,,,66,70,58,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/1/2025,4.7,,,,0,,,,,77,62,,80,60,,,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/2/2025,3.8,,,,0,,,,,80,60,,90,40,,,12.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/3/2025,11.18,,,,0.06,,,,68,73,59,,330,320,,,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/4/2025,9.62,,,,0,,,,60,67,50,,240,230,,,17,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/5/2025,13.87,,,,0,,,,63,69,55,,270,260,,,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/6/2025,9.4,,,,0,,,,59,69,50,,300,270,,,21,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/7/2025,6.71,,,,0,,,,60,70,49,,330,310,,,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/8/2025,6.71,,,,0,,,,61,73,52,,200,140,,,13,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/9/2025,6.49,,,,0,,,,66,77,54,,220,160,,,14.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/10/2025,5.59,,,,0,,,,73,83,64,,100,210,,,13,17.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/11/2025,7.38,,,,0,,,,73,79,67,,60,60,,,15,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/12/2025,6.26,,,,0,,,,73,85,62,,120,120,,,13,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/13/2025,8.28,,,,0.2,,,,73,79,65,,350,350,,,25.9,34.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/14/2025,7.83,,,,0,,,,74,83,68,,70,90,,,15,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/15/2025,6.26,,,,0,,,,75,84,67,,80,80,,,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/16/2025,5.59,,,,0,,,,74,83,65,,80,80,,,14.1,17.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/17/2025,4.7,,,,0,,,,74,84,62,,80,70,,,13,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/18/2025,4.92,,,,0,,,,75,88,62,,50,60,,,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/19/2025,5.59,,,,0,,,,78,90,70,,170,150,,,15,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/20/2025,5.14,,,,0.11,,,,75,79,69,,220,220,,,15,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/21/2025,7.61,,,,0.06,,,,74,84,68,,190,170,,,16.1,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/22/2025,8.28,,,,0,,,,74,83,68,,210,170,,,15,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/23/2025,8.72,,,,0.13,,,,72,79,67,,30,30,,,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/24/2025,12.08,,,,0,,,,70,75,64,,50,50,,,17.9,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/25/2025,6.49,,,,0,,,,68,77,60,,330,340,,,14.1,17.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/26/2025,7.61,,,,0,,,,70,84,58,,250,240,,,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/27/2025,7.61,,,,0,,,,76,89,62,,270,320,,,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/28/2025,6.71,,,,0,,,,74,81,63,,70,90,,,13,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/29/2025,4.03,,,,0,,,,74,90,65,,80,80,,,13,17.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/30/2025,7.16,,,,0,,,,74,83,66,,30,90,,,14.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/1/2025,8.5,,,,0,,,,71,77,65,,130,80,,,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/2/2025,5.82,,,,0,,,,71,84,60,,110,110,,,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/3/2025,5.82,,,,0,,,,76,90,66,,220,240,,,12.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/4/2025,9.4,,,,0,,,,78,89,67,,220,210,,,19.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/5/2025,11.18,,,,0,,,,77,86,66,,210,180,,,23,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/6/2025,9.17,,,,0.12,,,,76,86,68,,220,200,,,16.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/7/2025,8.72,,,,1.29,,,,65,68,53,,20,10,,,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/8/2025,8.28,,,,0,,,,58,65,51,,80,90,,,16.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/9/2025,6.04,,,,0,,,,56,63,48,,100,100,,,14.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/10/2025,8.5,,,,0,,,,58,68,49,,240,210,,,21,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/11/2025,9.62,,,,0,,,,61,65,55,,70,80,,,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/12/2025,6.71,,,,0,,,,59,69,51,,100,80,,,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/13/2025,4.25,,,,0,,,,62,69,56,,140,160,,,8.9,13,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/14/2025,9.62,,,,0,,,,64,69,60,,40,360,,,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/15/2025,10.07,,,,0.18,,,,60,63,56,,70,70,,,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/16/2025,7.16,,,,0,,,,61,68,56,,110,170,,,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/17/2025,11.18,,,,0,,,,64,74,57,,200,190,,,17.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/18/2025,9.4,,,,0.55,,,,69,74,60,,210,210,,,19.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/19/2025,12.75,,,,0.58,,,,56,60,47,,320,310,,,29.1,42.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/20/2025,12.75,,,,0.02,,,,53,66,41,,170,190,,,23.9,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/21/2025,15.21,,,,0.04,,,,52,56,46,,260,260,,,31.1,44.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/22/2025,14.54,,,,0,,,,48,50,45,,280,300,,,21.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/23/2025,8.72,,,,0,,,,46,54,38,,330,320,,,17,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/24/2025,5.59,,,,0,,,,44,53,35,,80,100,,,12.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/25/2025,6.04,,,,0,,,,47,56,39,,100,60,,,13,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/26/2025,10.07,,,,0,,,,53,58,47,,70,90,,,17,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/27/2025,12.3,,,,0,,,,52,57,46,,100,110,,,19.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/28/2025,12.08,,,,0,,,,53,58,47,,100,110,,,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/29/2025,17,,,,0,,,,53,56,48,,30,70,,,25.9,38,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/30/2025,9.4,,,,0,,,,50,57,42,,20,340,,,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/31/2025,8.05,,,,0,,,,47,56,41,,290,280,,,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/1/2025,6.93,,,,0,,,0,47,53,43,,310,340,,,13,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/2/2025,9.17,,,,0,,,0,49,55,44,,230,200,,,19.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/3/2025,10.96,,,,0,,,0,52,62,44,,310,310,,,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/4/2025,8.95,,,,0,,,0,52,63,41,,200,210,,,21,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/5/2025,11.63,,,,0,,,0,56,63,41,,330,320,,,25.1,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/6/2025,8.05,,,,0,,,0,47,60,36,,180,180,,,23.9,38.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/7/2025,12.75,,,,0.1,,,0,55,64,47,,300,300,,,23,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/8/2025,11.41,,,,0.34,,,0,48,50,40,,30,90,,,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/9/2025,18.79,,,,0.17,,,0,36,40,26,,330,340,,,28,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/10/2025,14.99,,,,0.02,,,3,29,35,26,,340,340,,,28,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/11/2025,13.2,,,,0,,,1,31,42,25,,210,210,,,25.9,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/12/2025,12.97,,,,0,,,0,44,54,38,,280,260,,,23.9,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/13/2025,5.82,,,,0,,,0,45,54,34,,250,200,,,12.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/14/2025,8.28,,,,0,,,0,54,68,44,,220,210,,,14.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/15/2025,14.99,,,,0,,,0,63,70,51,,350,350,,,29.1,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/16/2025,12.3,,,,0,,,0,47,51,37,,340,340,,,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/17/2025,4.03,,,,0,,,0,40,47,31,,280,90,,,8.9,12.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/18/2025,10.29,,,,0.12,,,0,42,44,39,,120,120,,,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/19/2025,6.93,,,,0,,,0,44,46,43,,60,60,,,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/20/2025,6.93,,,,0,,,0,45,48,43,,210,180,,,13,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/21/2025,5.37,,,,0,,,0,46,49,42,,360,350,,,13,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/22/2025,8.5,,,,0,,,0,42,49,34,,250,210,,,17.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/23/2025,5.59,,,,0,,,0,46,55,36,,200,210,,,12.1,17.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/24/2025,8.05,,,,0,,,0,44,51,38,,190,190,,,17.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/25/2025,8.28,,,,0.29,,,0,49,52,42,,280,270,,,25.9,38,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/26/2025,25.28,,,,0,,,0,38,42,31,,270,260,,,36,55.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/27/2025,16.11,,,,0,,,0,31,34,26,,320,300,,,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/28/2025,8.28,,,,0,,,0,27,32,21,,300,260,,,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/29/2025,10.29,,,,0.48,,,0,28,32,26,,140,140,,,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/30/2025,12.53,,,,0.01,,,6,30,34,20,,270,260,,,25.9,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/1/2025,4.92,,,,0.11,,,5,24,30,19,,150,150,,,13,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/2/2025,9.62,,,,0,,,5,21,25,17,,220,210,,,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/3/2025,13.42,,,,0,,,4,25,30,18,,330,200,,,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/4/2025,6.93,,,,0,,,4,18,22,9,,340,310,,,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/5/2025,11.63,,,,0,,,4,17,30,10,,210,190,,,21.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/6/2025,5.59,,,,0,,,4,29,33,27,,250,240,,,14.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/7/2025,9.84,,,,0.22,,,7,29,33,19,,10,360,,,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/8/2025,7.38,,,,0,,,7,22,27,18,,180,160,,,15,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/9/2025,14.09,,,,0.08,,,6,28,37,22,,210,210,,,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/10/2025,16.78,,,,0.02,,,1,35,40,27,,330,350,,,28,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/11/2025,5.59,,,,0,,,0,27,28,25,,330,340,,,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/12/2025,7.16,,,,0,,,0,27,32,20,,270,250,,,19.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/13/2025,12.97,,,,0,,,0,17,27,3,,270,270,,,23,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/14/2025,12.53,,,,0,,,0,5,11,-1,,310,290,,,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/15/2025,11.63,,,,0,,,0,11,22,3,,220,230,,,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/16/2025,10.96,,,,0,,,0,25,40,17,,200,190,,,21.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/17/2025,6.93,,,,0,,,0,38,43,32,,250,240,,,19.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/18/2025,19.46,,,,0.2,,,0,43,53,18,,190,200,,,34.9,51.9,,,,,,,,
